"nodeID_from","nodeID_to","mode","line","year"
8,29,"heavy_rail","3678-line-2",2021
11,12,"heavy_rail","3677-line-1",2019
11,20,"heavy_rail","3677-line-1",2019
29,30,"heavy_rail","3678-line-2",2021
23,31,"heavy_rail","3679-line-3",2019
42,43,"heavy_rail","3679-line-3",2019
23,43,"heavy_rail","3679-line-3",2019
