"nodeID_from","nodeID_to","mode","line","year"
2,7,"heavy_rail","4092-tren-urbano",2004
6,7,"heavy_rail","4092-tren-urbano",2004
6,10,"heavy_rail","4092-tren-urbano",2004
9,11,"heavy_rail","4092-tren-urbano",2004
9,10,"heavy_rail","4092-tren-urbano",2004
12,15,"heavy_rail","4092-tren-urbano",2004
11,12,"heavy_rail","4092-tren-urbano",2004
13,14,"heavy_rail","4092-tren-urbano",2004
13,15,"heavy_rail","4092-tren-urbano",2004
14,16,"heavy_rail","4092-tren-urbano",2004
