"nodeID","nodeLabel","latitude","longitude","mode","year"
1,"المطار - مبنى رقم 1",25.2484962,55.3523482,"heavy_rail",2010
2,"الرقة",25.2633609,55.323887,"heavy_rail",2009
3,"ديرة سيتي سنتر",25.2546811,55.3302766,"heavy_rail",2009
4,"طيران الإمارات",25.241072,55.3656766,"heavy_rail",2010
5,"جي جي كو",25.249494,55.3399678,"heavy_rail",2010
6,"الاتحاد",25.2661514,55.3137603,"heavy_rail",2009
7,"برجمان",25.254402,55.3041096,"heavy_rail",2009
8,"المطار - مبنى رقم 3",25.2452353,55.3591477,"heavy_rail",2009
9,"سنتربوينت",25.2303107,55.3909589,"heavy_rail",2009
10,"المركز المالي",25.2108544,55.2755074,"heavy_rail",2009
11,"ماكس‎",25.2333634,55.2920421,"heavy_rail",2009
12,"جبل علي",25.0579617,55.1272615,"heavy_rail",2009
13,"المشرق",25.1147866,55.1908843,"heavy_rail",2010
14,"الصفا",25.1556519,55.2284999,"heavy_rail",2010
15,"مدينة دبي للإنترنت",25.1021673,55.1738997,"heavy_rail",2010
16,"دبي مارينا",25.0799561,55.1475925,"heavy_rail",2010
17,"الخيل",25.0889222,55.1581682,"heavy_rail",2010
18,"أم الشيف",25.1266938,55.2079227,"heavy_rail",2010
19,"مول الإمارات",25.12122,55.2004501,"heavy_rail",2009
20,"دانوب",25.0012905,55.0956959,"heavy_rail",2012
21,"بنك أبو ظبي التجاري",25.2446127,55.2982231,"heavy_rail",2010
22,"المركز التجاري العالمي",25.2248416,55.2851055,"heavy_rail",2010
23,"ابن بطوطة",25.0466746,55.1174884,"heavy_rail",2010
24,"الطاقة",25.0263157,55.1012875,"heavy_rail",2013
25,"أبراج الإمارات",25.2168588,55.2795987,"heavy_rail",2010
26,"الخليج التجاري",25.190986,55.2600944,"heavy_rail",2010
27,"دبي مول / برج خليفة",25.2010544,55.2692533,"heavy_rail",2010
28,"مركز دبي للسلع المتعددة DMCC",25.0708898,55.1386865,"heavy_rail",2010
29,"مركز الإمارات العربية المتحدة للصرافة",24.9773038,55.0909257,"heavy_rail",2011
30,"إكسبو 2020",24.963568,55.1459732,"heavy_rail",2021
31,"الفرجان",25.0304556,55.1522174,"heavy_rail",2021
32,"ديسكفدي جاردنز",25.0352383,55.1454033,"heavy_rail",2021
33,"الحدائق",25.0434922,55.1350071,"heavy_rail",2021
34,"عقارات جميرا للجولف",25.0178164,55.163294,"heavy_rail",2021
35,"مجمع دبي للاستثمار",25.0051243,55.1555943,"heavy_rail",2021
36,"خبل علي",25.0578468,55.1274187,"heavy_rail",2021
37,"الميناء السياحي Mina Seyahi",25.0911845,55.1487355,"tram",2014
38,"أبراج بحيرات جميرا Jumeirah Lakes Towers",25.071518,55.1378436,"tram",2014
39,"دبي مارينا مول Dubai Marina Mall",25.0763104,55.1420404,"tram",2014
40,"مرسى دبي Dubai Marina",25.0809387,55.1471115,"tram",2014
41,"أبراج المارينا Marina Towers",25.0867759,55.1500047,"tram",2014
42,"مدينة دبي للإعلام Dubai Media City",25.0946186,55.1521234,"tram",2014
43,"نخلة الجميرة Palm Jumeirah",25.0983468,55.1559582,"tram",2014
44,"قدية المعرفة Knowledge Village",25.104363,55.1617613,"tram",2014
45,"الصفوح Al Sufouh",25.1081823,55.1652825,"tram",2014
46,"أبراج شاطئ جميرا 1 Jumeirah Beach Residence 1",25.0797444,55.1382393,"tram",2014
47,"أبراج شاطئ جميرا 2 Jumeirah Beach Residence 2",25.0738519,55.1322606,"tram",2014
48,"Palm Gateway",25.1011071922608,55.1552490873127,"heavy_rail",2009
49,"Al Ittihad Park",25.1097763650348,55.1444476171601,"heavy_rail",2017
50,"Nakheel Mall",25.1148013479281,55.1378191565208,"heavy_rail",2019
51,"The Pointe",25.1267954541658,55.1218287460466,"heavy_rail",2022
52,"Atlantis Aquaventure Waterpark",25.1328292588116,55.1189345696793,"heavy_rail",2009
53,"Etisalat (اتصالات)",25.2547540749205,55.401237386333,"heavy_rail",2011
54,"Al Qusais (اﻟﻘﺼﻴﺺ)",25.2627537036688,55.3872523364929,"heavy_rail",2011
55,"DAFZA (المنطقة الحرة بمطار دبي)",25.2698341346392,55.3751423590398,"heavy_rail",2011
56,"Al Nahda (‎النهدة)",25.273215663325,55.3694648487767,"heavy_rail",2011
57,"Stadium (الاستاد)",25.2779236793274,55.3614430267183,"heavy_rail",2011
58,"Al Qiyadah (القيادة)",25.2775614429935,55.3526101455264,"heavy_rail",2011
59,"Abu Hail (أبو هيل)",25.275409928984,55.3464253331684,"heavy_rail",2011
60,"Abu Baker Al Siddique (أبو بكر الصديق)",25.2708904306571,55.3327445266362,"heavy_rail",2011
61,"Salah Al Din (صلاح الدين)",25.2703140998933,55.3208229911595,"heavy_rail",2011
62,"Union (اتحاد)",25.266222078752,55.31372987657,"heavy_rail",2011
63,"Baniyas Square (بني ياس)",25.2692071873133,55.3076086505862,"heavy_rail",2011
64,"Gold Souq (سوق الذهب)",25.2761510283326,55.3017030217321,"heavy_rail",2020
65,"Al Ras (لراس)",25.2687642613123,55.2936129244758,"heavy_rail",2011
66,"Al Ghubaiba (الغبيبة)",25.2650244119286,55.2889387595,"heavy_rail",2011
67,"Al Fahidi",25.2582121019685,55.2974809508734,"heavy_rail",2009
68,"Sharaf DG (شرف دي جي)",25.2582148710839,55.2974753669942,"heavy_rail",2021
69,"Khalid Bin Al Waleed",25.2549870187298,55.3039475067413,"heavy_rail",2011
70,"BurJuman (برجمان)",25.2549940857541,55.3039335939056,"heavy_rail",2012
