"nodeID","nodeLabel","latitude","longitude","mode","year"
1,"Jawaharlal Nehru Stadium",28.5882486,77.2338082,"heavy_rail",2010
2,"Jangpura",28.5830411,77.2393458,"heavy_rail",2010
3,"Khan Market",28.6022643,77.2291415,"heavy_rail",2010
4,"Janpath",28.6240472,77.2192877,"heavy_rail",2017
5,"Jama Masjid",28.6500446,77.2376857,"heavy_rail",2017
6,"Mandi House",28.6254928,77.234191,"heavy_rail",2017
7,"Lal Quila",28.6574815,77.2366881,"heavy_rail",2017
8,"Delhi Gate",28.6392211,77.2408097,"heavy_rail",2017
9,"ITO",28.6281909,77.2410728,"heavy_rail",2017
10,"Kashmere Gate",28.668686,77.228075,"heavy_rail",2017
11,"Krishna Nagar",28.6578345,77.2902379,"heavy_rail",2018
12,"East Azad Nagar",28.6647329,77.2848996,"heavy_rail",2018
13,"Welcome (Pink Line)",28.6723718,77.2769679,"heavy_rail",2018
14,"Jaffrabad",28.6827201,77.2748559,"heavy_rail",2018
15,"Maujpur-Babarpur",28.6920791,77.2797342,"heavy_rail",2018
16,"Gokulpuri",28.702422,77.2861306,"heavy_rail",2018
17,"Johri Enclave",28.7128868,77.2901557,"heavy_rail",2018
18,"Shiv Vihar",28.7214306,77.2894834,"heavy_rail",2018
19,"Shastri Park",28.6684554,77.2505385,"heavy_rail",2002
20,"Karkarduma Court",28.6536406,77.2957814,"heavy_rail",2018
21,"GTB Nagar",28.6981065,77.206399,"heavy_rail",2009
22,"Vishwa Vidyalaya",28.6950097,77.2147075,"heavy_rail",2004
23,"Vidhan Sabha",28.6863183,77.2216975,"heavy_rail",2004
24,"Civil Lines",28.6768422,77.224998,"heavy_rail",2004
25,"Kashmere Gate",28.6675033,77.228162,"heavy_rail",2004
26,"Chandni Chowk",28.6584232,77.2303051,"heavy_rail",2005
27,"Chawri Bazaar",28.6492758,77.2264893,"heavy_rail",2005
28,"New Delhi",28.6434908,77.2227137,"heavy_rail",2005
29,"Mandi House",28.6255914,77.2341954,"heavy_rail",2006
30,"Barakhambha Road",28.6297527,77.2249956,"heavy_rail",2005
31,"Rajiv Chowk",28.6327591,77.2196877,"heavy_rail",2005
32,"Patel Chok",28.6229815,77.2140067,"heavy_rail",2005
33,"Central Secretariat",28.615882,77.212252,"heavy_rail",2005
34,"Udyog Bhavan",28.6095152,77.2117641,"heavy_rail",2010
35,"Lok Kalyan Marg",28.5973456,77.2110668,"heavy_rail",2010
36,"Jor Bagh",28.5865988,77.212503,"heavy_rail",2010
37,"INA (Yellow Line)",28.5741693,77.2092708,"heavy_rail",2010
38,"All India Institute of Medical Sciences",28.5668673,77.2077737,"heavy_rail",2010
39,"Rajiv Chowk",28.6327955,77.2192419,"heavy_rail",2005
40,"Green Park",28.5580108,77.206761,"heavy_rail",2010
41,"Hauz Khas",28.5442626,77.2066794,"heavy_rail",2010
42,"Malviya Nagar",28.529057,77.2047957,"heavy_rail",2010
43,"Saket",28.5215434,77.2026333,"heavy_rail",2010
44,"Qutub Minar",28.5129724,77.1864348,"heavy_rail",2010
45,"Chhatarpur",28.5067403,77.1749775,"heavy_rail",2010
46,"Ghitorni",28.4937759,77.1491706,"heavy_rail",2010
47,"Arjan Garh",28.4807575,77.1257454,"heavy_rail",2010
48,"Sultanpur",28.4993367,77.1618748,"heavy_rail",2010
49,"Guru Dronacharya",28.4820507,77.102264,"heavy_rail",2010
50,"Sikandarpur",28.4812957,77.0929927,"heavy_rail",2010
51,"MG Road",28.4795882,77.0798784,"heavy_rail",2010
52,"IFFCO Chowk Metro Station",28.472324,77.0723912,"heavy_rail",2010
53,"HUDA City Centre",28.4593643,77.0726383,"heavy_rail",2010
